,Headway,Velocity
6445,2.27,1.62
6446,1.78,2.89
6447,1.6,2.04
6448,1.95,0.5
6449,1.89,0.92
6450,1.85,1.23
6451,0.67,1.11
6452,2.26,1.59
6453,2.68,2.93
6454,2.43,1.58
6455,2.14,1.54
6456,0.81,2.39
6457,0.55,1.4
6458,0.78,2.73
6459,3.25,2.33
6460,1.85,0.55
6461,0.31,1.17
6462,1.46,1.57
6463,2.01,1.76
6464,1.53,2.8
6465,0.34,1.19
6466,1.42,1.96
6467,2.6,1.18
6468,2.16,1.14
6469,0.39,2.47
6470,1.52,1.4
6471,1.33,2.4
6472,3.23,1.35
6473,1.76,1.55
6474,2.78,1.82
6475,1.53,2.34
6476,2.15,1.57
6477,0.01,1.3
6478,1.37,2.33
6479,2.43,3.06
6480,1.72,2.17
6481,1.45,2.98
6482,0.64,0.77
6483,0.87,0.71
6484,1.65,2.42
6485,0.94,0.98
6486,1.3,1.46
6487,0.64,1.74
6488,1.36,1.65
6489,1.61,2.03
6490,1.13,0.73
6491,1.37,1.71
6492,2.6,1.92
6493,1.17,0.19
6494,0.83,2.56
6495,2.04,2.31
6496,2.57,1.98
6497,1.49,0.4
6498,1.55,1.48
6499,1.29,1.67
6500,0.8,1.51
6501,2.37,1.89
6502,1.29,2.35
6503,2.19,0.3
6504,1.38,1.79
6505,2.32,1.6
6506,1.11,1.25
6507,0.8,1.75
6508,1.82,0.86
6509,1.47,2.22
6510,2.63,1.12
6511,0.09,3.62
6512,1.45,2.37
6513,1.56,1.63
6514,2.0,1.4
6515,0.91,2.02
6516,1.48,3.13
6517,0.23,0.84
6518,2.28,2.94
6519,1.11,2.34
6520,1.54,1.49
6521,0.12,2.23
6522,2.01,2.42
6523,1.46,1.26
6524,1.77,1.59
6525,2.05,1.62
6526,2.39,0.61
6527,0.77,2.02
6528,3.85,2.32
6529,0.62,0.12
6530,1.9,1.26
6531,1.82,1.79
6532,1.63,1.9
6533,1.73,0.21
6534,0.99,1.94
6535,1.16,2.08
6536,1.99,1.91
6537,1.83,2.45
6538,1.55,2.17
6539,0.54,2.45
6540,1.66,2.85
6541,0.02,0.03
6542,0.93,0.79
6543,2.6,1.47
6544,1.58,2.14
6545,0.31,0.9
6546,2.13,2.53
6547,1.45,2.42
6548,1.7,2.04
6549,1.58,2.11
6550,2.35,0.21
6551,2.0,1.25
6552,1.18,1.54
6553,0.45,2.21
6554,0.42,2.23
6555,0.69,1.36
6556,2.05,1.85
6557,0.85,1.68
6558,1.75,2.17
6559,0.52,3.45
6560,1.87,2.28
6561,1.02,1.2
6562,0.14,1.86
6563,1.92,2.86
6564,2.44,2.18
6565,0.61,2.29
6566,1.31,2.15
6567,2.35,1.31
6568,1.01,1.33
6569,0.22,2.12
6570,1.46,2.49
6571,2.06,1.98
6572,0.65,2.44
6573,0.32,1.9
6574,1.68,1.6
6575,1.63,2.64
6576,2.72,2.55
6577,1.2,2.86
6578,0.55,0.91
6579,1.31,1.79
6580,1.39,2.56
6581,1.48,1.68
6582,0.86,1.52
6583,1.05,2.23
6584,0.92,2.54
6585,1.1,1.67
6586,0.08,1.73
6587,2.51,2.16
6588,0.88,2.9
6589,1.16,0.74
6590,0.71,2.28
6591,1.3,1.11
6592,1.68,2.68
6593,1.69,2.04
6594,1.73,0.54
6595,1.46,1.15
6596,1.43,2.1
6597,1.28,2.17
6598,1.29,0.31
6599,1.93,1.96
6600,2.46,1.04
6601,0.9,2.2
6602,2.15,0.85
6603,0.97,2.18
6604,1.01,3.66
6605,0.05,1.08
6606,0.9,1.43
6607,1.18,1.94
6608,0.9,2.33
6609,1.78,2.15
6610,2.19,1.4
6611,2.35,3.09
6612,2.57,2.44
6613,1.57,1.07
6614,1.48,0.49
6615,1.44,0.81
6616,0.34,2.96
6617,2.46,1.5
6618,2.36,1.51
6619,0.98,1.98
6620,1.24,2.8
6621,0.82,3.13
6622,2.27,1.79
6623,1.74,1.82
6624,0.53,0.21
6625,0.28,0.88
6626,2.03,1.46
6627,1.61,2.16
6628,0.49,1.78
6629,1.05,1.48
6630,1.69,1.99
6631,1.86,0.8
6632,2.59,2.32
6633,1.98,0.72
6634,1.57,1.29
6635,1.81,2.76
6636,2.38,2.88
6637,1.61,2.36
6638,1.46,2.65
6639,0.7,0.58
6640,0.79,1.12
6641,1.64,2.3
6642,1.89,1.85
6643,1.46,1.41
6644,2.38,3.04
6645,2.9,1.26
6646,0.95,1.49
6647,0.18,2.84
6648,1.9,2.05
6649,0.63,1.91
6650,0.84,2.71
6651,1.52,0.82
6652,2.03,0.84
6653,1.86,1.38
6654,0.83,2.0
6655,1.97,1.06
6656,1.06,0.85
6657,2.45,1.18
6658,1.48,2.26
6659,0.01,2.06
6660,0.77,2.34
6661,1.16,1.21
6662,0.78,2.15
6663,1.04,1.43
6664,1.78,2.19
6665,0.47,0.91
6666,1.84,1.17
6667,2.33,0.62
6668,1.21,1.68
6669,2.2,2.64
6670,2.23,1.86
6671,1.72,1.06
6672,1.75,1.32
6673,1.1,1.46
6674,2.1,1.59
6675,1.03,1.58
6676,1.18,1.54
6677,1.01,3.27
6678,1.62,1.47
6679,2.37,1.86
6680,0.57,1.7
6681,0.72,2.05
6682,1.36,2.39
6683,1.18,1.88
6684,2.12,2.07
6685,0.38,1.32
6686,1.55,1.38
6687,1.94,2.23
6688,0.72,1.95
6689,1.89,1.74
6690,0.9,1.91
6691,0.34,1.74
6692,1.29,2.56
6693,2.34,1.24
6694,2.9,1.12
6695,1.24,2.24
6696,1.66,2.72
6697,2.37,1.17
6698,1.45,0.2
6699,1.42,1.62
6700,1.92,0.39
6701,0.49,2.25
6702,1.2,2.34
6703,0.92,2.23
6704,1.54,2.65
6705,1.21,1.66
6706,0.85,1.2
6707,1.98,1.32
6708,1.34,0.61
6709,1.69,0.66
6710,0.65,1.91
6711,1.02,1.23
6712,1.66,1.3
6713,2.48,1.46
6714,2.6,2.36
6715,1.61,3.52
6716,1.36,2.1
6717,0.67,2.46
6718,0.64,1.58
6719,2.7,1.69
6720,1.81,2.41
6721,1.06,2.78
6722,0.19,2.65
6723,0.65,3.12
6724,0.75,0.18
6725,1.0,2.17
6726,1.46,2.04
6727,1.25,1.19
6728,1.12,0.86
6729,0.9,2.9
6730,2.31,1.42
6731,1.39,2.91
6732,1.2,2.65
6733,1.11,1.26
6734,2.65,0.25
6735,2.31,0.63
6736,0.94,2.23
6737,1.25,2.02
6738,0.8,1.59
6739,1.08,2.51
6740,1.27,1.91
6741,1.87,2.33
6742,1.37,1.95
6743,0.76,0.95
6744,2.47,2.34
6745,1.12,1.45
6746,0.51,1.66
6747,2.52,2.38
6748,2.08,1.3
6749,2.43,1.2
6750,1.81,2.21
6751,2.1,1.9
6752,1.67,1.9
6753,2.36,2.53
6754,0.4,1.26
6755,1.59,1.6
6756,1.26,0.67
6757,0.81,1.13
6758,1.29,0.49
6759,2.4,1.96
6760,1.6,2.59
6761,2.66,1.88
6762,2.02,1.66
6763,0.88,1.02
6764,0.27,1.91
6765,1.82,1.33
6766,0.28,2.27
6767,2.68,2.27
6768,0.68,0.17
6769,1.6,1.06
6770,1.38,1.53
6771,0.57,1.69
6772,2.45,1.7
6773,0.52,2.16
6774,0.2,0.23
6775,1.93,1.38
6776,1.59,2.32
6777,1.21,0.73
6778,1.82,2.51
6779,0.41,1.44
6780,1.69,2.75
6781,2.14,1.69
6782,0.59,1.03
6783,1.42,1.11
6784,0.73,1.53
6785,2.01,2.38
6786,0.33,1.87
6787,2.38,1.01
6788,0.08,1.46
6789,2.19,3.27
6790,0.99,1.91
6791,2.87,0.73
6792,1.46,3.6
6793,0.35,1.77
6794,1.13,1.93
6795,0.76,2.0
6796,1.06,2.22
6797,1.94,1.7
6798,0.88,2.08
6799,1.9,1.22
6800,0.51,2.18
6801,1.5,1.87
6802,1.64,2.88
6803,0.89,2.33
6804,1.12,3.14
6805,0.16,1.48
6806,0.95,0.9
6807,1.61,2.18
6808,2.43,0.95
6809,0.68,0.55
6810,0.8,0.82
6811,0.51,2.31
6812,0.87,1.42
6813,1.26,2.88
6814,2.93,2.1
6815,1.84,2.09
6816,1.83,1.66
6817,1.71,2.99
6818,1.74,1.75
6819,0.1,1.88
6820,0.11,2.52
6821,0.81,2.01
6822,1.1,1.9
6823,2.0,2.11
6824,1.77,2.02
6825,1.82,1.68
6826,1.88,1.38
6827,1.9,2.13
6828,1.75,3.4
6829,1.22,2.4
6830,1.25,1.11
6831,0.71,1.67
6832,1.36,2.14
6833,2.5,0.06
6834,0.59,1.41
6835,0.09,1.76
6836,0.75,0.33
6837,0.51,1.26
6838,2.39,2.14
6839,1.85,1.12
6840,0.84,2.59
6841,2.07,0.41
6842,1.85,2.6
6843,1.46,1.44
6844,1.61,2.44
6845,0.43,2.24
6846,0.7,3.37
6847,1.82,0.57
6848,1.46,1.96
6849,2.01,0.98
6850,2.73,0.14
6851,0.31,0.54
6852,1.76,1.26
6853,3.41,1.63
6854,2.08,3.25
6855,0.02,2.66
6856,2.05,1.24
6857,0.44,1.7
6858,0.4,2.39
6859,0.56,2.28
6860,1.77,1.18
6861,2.27,1.33
6862,1.17,2.1
6863,2.94,1.24
6864,1.34,2.2
6865,1.63,1.07
6866,0.22,0.91
6867,0.53,0.68
6868,1.83,3.03
6869,2.28,2.72
6870,1.84,2.29
6871,1.82,1.42
6872,2.31,0.5
6873,2.7,2.1
6874,1.96,1.75
6875,1.71,1.3
6876,1.27,0.9
6877,1.0,1.03
6878,1.95,0.04
6879,1.69,1.88
6880,0.32,1.46
6881,1.6,1.9
6882,1.71,1.28
6883,0.76,1.96
6884,0.71,2.22
6885,1.04,1.35
6886,1.77,1.19
6887,1.97,2.24
6888,0.23,1.71
6889,0.83,2.28
6890,1.08,1.74
6891,1.03,2.04
6892,2.35,2.91
6893,2.47,1.84
6894,0.5,1.97
6895,1.04,1.42
6896,1.7,0.27
6897,0.89,1.23
6898,2.05,2.53
6899,1.93,2.26
6900,1.42,1.51
6901,1.33,3.27
6902,0.74,0.76
6903,1.52,1.82
6904,0.62,2.73
6905,2.01,1.52
6906,0.89,0.89
6907,2.12,1.42
6908,1.71,1.01
6909,2.31,0.92
6910,1.33,1.55
6911,1.44,1.79
6912,2.78,2.15
6913,0.21,1.34
6914,1.03,2.67
6915,1.84,2.27
6916,2.69,2.17
6917,2.64,1.54
6918,2.14,1.61
6919,2.07,1.05
6920,0.85,1.67
6921,1.35,1.27
6922,2.53,0.95
6923,1.87,2.21
6924,1.11,2.59
6925,0.35,0.49
6926,0.59,3.08
6927,0.55,2.27
6928,0.64,2.53
6929,0.65,0.56
6930,0.53,1.67
6931,1.78,2.39
6932,2.19,1.56
6933,1.96,2.28
6934,2.41,1.31
6935,1.0,1.04
6936,1.34,1.36
6937,1.65,1.68
6938,0.62,1.08
6939,0.96,2.03
6940,0.02,1.79
6941,1.69,0.71
6942,2.42,2.87
6943,1.52,2.32
6944,2.04,2.36
6945,2.74,2.23
6946,1.16,1.49
6947,1.39,1.87
6948,0.56,0.18
6949,0.99,2.36
6950,1.62,1.56
6951,2.62,1.29
6952,2.26,1.27
6953,0.93,0.45
6954,0.97,0.79
6955,2.33,1.9
6956,1.31,0.89
6957,2.06,1.76
6958,0.84,1.04
6959,2.31,2.28
6960,0.24,1.44
6961,1.25,1.71
6962,2.14,1.97
6963,1.93,1.91
6964,1.22,1.5
6965,1.86,0.26
6966,1.19,2.14
6967,0.19,2.12
6968,1.53,0.63
6969,1.3,1.44
6970,2.05,2.58
6971,1.91,1.62
6972,2.88,1.65
6973,0.35,1.6
6974,1.5,2.09
6975,1.73,2.66
6976,2.06,1.6
6977,1.13,0.38
6978,1.94,1.24
6979,0.82,1.34
6980,1.98,2.01
6981,2.23,2.57
6982,0.54,0.48
6983,2.07,1.89
6984,2.78,0.28
6985,1.69,2.26
6986,0.08,2.01
6987,0.89,1.45
6988,1.14,3.87
6989,0.1,2.54
6990,0.59,2.55
6991,1.0,1.38
6992,3.39,0.77
6993,1.41,1.8
6994,1.92,1.87
6995,2.17,2.82
6996,2.78,2.22
6997,0.89,1.69
6998,2.08,1.74
6999,1.38,3.05
7000,1.99,2.1
7001,0.66,1.52
7002,1.74,2.75
7003,0.83,1.61
7004,0.48,1.54
7005,1.11,2.27
7006,0.1,1.85
7007,2.03,2.76
7008,1.67,2.65
7009,2.9,1.44
7010,1.56,0.28
7011,1.75,0.7
7012,2.64,2.22
7013,0.58,1.47
7014,2.06,1.66
7015,1.36,0.84
7016,1.8,1.1
7017,2.54,1.82
7018,2.44,2.59
7019,2.69,1.59
7020,1.61,1.09
7021,2.23,0.0
7022,1.22,2.39
7023,0.9,1.86
7024,2.25,0.94
7025,0.4,2.09
7026,2.01,1.56
7027,2.52,1.23
7028,1.34,2.05
7029,1.44,1.81
7030,2.23,3.06
7031,1.66,1.85
7032,0.92,2.65
7033,0.95,3.24
7034,1.05,2.62
7035,3.14,1.11
7036,1.27,2.05
7037,1.68,0.86
7038,1.45,1.19
7039,0.28,2.16
7040,1.96,1.15
7041,2.1,0.81
7042,1.67,1.58
7043,3.48,2.54
7044,0.2,1.56
7045,0.42,1.07
7046,2.35,1.04
7047,2.04,2.28
7048,0.95,1.7
7049,2.32,0.42
7050,1.67,2.77
7051,1.03,2.8
7052,1.33,2.49
7053,1.08,0.83
7054,1.26,1.59
7055,2.0,0.87
7056,1.97,2.7
7057,0.56,2.37
7058,2.32,2.4
7059,1.73,1.94
7060,0.58,2.45
7061,1.47,2.92
7062,1.59,2.03
7063,1.28,2.83
7064,1.47,2.08
7065,2.05,1.2
7066,0.78,1.94
7067,1.44,0.16
7068,3.01,1.99
7069,1.16,1.38
7070,1.03,2.48
7071,2.61,1.81
7072,0.9,1.99
7073,1.54,1.5
7074,1.08,2.26
7075,1.9,1.38
7076,1.73,2.21
7077,1.87,1.03
7078,2.7,2.18
7079,0.93,2.23
7080,0.73,1.55
7081,2.04,0.62
7082,1.25,0.74
7083,2.26,0.63
7084,1.94,1.73
7085,1.41,3.55
7086,1.37,1.31
7087,0.71,1.13
7088,1.76,1.51
7089,1.25,1.72
7090,0.54,0.57
7091,1.92,2.19
7092,2.11,0.63
7093,0.51,1.99
7094,0.78,2.83
7095,1.37,0.27
7096,2.43,1.31
7097,0.64,2.64
7098,1.97,1.78
7099,1.73,1.42
7100,1.04,1.12
7101,0.7,0.94
7102,2.48,1.48
7103,1.65,2.16
7104,1.55,0.4
7105,1.08,1.35
7106,1.81,1.62
7107,0.17,0.09
7108,0.39,2.45
7109,0.81,1.14
7110,1.82,1.83
7111,0.65,2.79
7112,0.19,2.76
7113,1.22,2.48
7114,1.95,2.87
7115,2.16,1.95
7116,1.48,1.7
7117,1.28,2.21
7118,1.19,1.25
7119,0.57,2.01
7120,0.91,2.84
7121,0.99,2.09
7122,1.89,2.33
7123,2.5,0.42
7124,1.49,0.99
7125,0.02,1.44
7126,0.25,1.14
7127,1.69,2.22
7128,0.73,2.78
7129,1.82,1.8
7130,0.99,2.79
7131,0.57,1.06
7132,3.1,3.02
7133,1.72,2.43
7134,1.08,2.7
7135,2.3,1.51
7136,1.28,2.64
7137,0.6,0.7
7138,0.96,1.94
7139,0.88,0.64
7140,1.97,2.58
7141,1.43,1.98
7142,0.31,2.09
7143,1.41,2.07
7144,1.81,1.04
7145,1.25,1.66
7146,2.51,2.19
7147,1.4,0.96
7148,1.15,0.82
7149,1.31,0.77
7150,2.17,0.73
7151,2.02,2.39
7152,1.78,2.72
7153,2.15,1.54
7154,2.39,1.43
7155,2.24,1.44
7156,0.97,2.62
7157,1.11,1.81
7158,2.14,1.98
7159,2.17,1.75
7160,1.09,1.53
7161,2.18,2.27
7162,0.65,2.52
7163,2.61,0.96
7164,0.5,2.84
7165,2.07,3.08
7166,1.27,2.57
7167,1.3,2.45
7168,2.33,1.54
7169,0.58,1.55
7170,1.56,2.25
7171,1.92,1.86
7172,2.88,2.19
7173,0.05,1.51
7174,1.24,2.2
7175,0.65,0.88
7176,1.24,0.63
7177,1.61,0.81
7178,1.34,2.06
7179,1.51,2.0
7180,0.93,2.77
7181,0.73,1.58
7182,2.01,2.42
7183,1.05,2.94
7184,2.16,1.07
7185,2.13,2.47
7186,0.97,1.93
7187,0.47,1.85
7188,2.16,0.63
7189,2.25,2.3
7190,1.38,1.89
7191,1.69,1.7
7192,0.04,2.32
7193,1.05,0.95
7194,1.1,1.41
7195,2.1,1.13
7196,1.84,1.71
7197,1.85,2.44
7198,1.09,2.07
7199,2.5,1.88
7200,2.16,1.0
7201,2.59,1.52
7202,0.85,1.52
7203,1.66,1.68
7204,2.36,1.08
7205,2.36,2.56
7206,1.23,2.58
7207,0.73,2.78
7208,1.82,1.66
7209,1.33,2.06
7210,0.94,1.19
7211,1.7,1.79
7212,1.51,1.9
7213,1.31,1.38
7214,2.11,1.21
7215,0.99,1.46
7216,2.89,1.19
7217,0.78,1.6
7218,0.61,2.91
7219,1.4,1.67
7220,2.31,2.8
7221,1.09,1.91
7222,1.79,1.3
7223,1.84,1.26
7224,1.31,1.45
7225,1.37,1.26
7226,1.99,2.26
7227,0.91,1.81
7228,1.83,0.55
7229,1.11,1.01
7230,1.65,1.34
7231,2.72,2.91
7232,0.56,2.19
7233,0.79,1.2
7234,0.95,2.07
7235,0.99,1.06
7236,0.43,3.39
7237,1.81,1.63
7238,2.65,2.71
7239,0.11,1.45
7240,1.46,1.23
7241,1.95,1.69
7242,2.72,0.69
7243,1.08,1.46
7244,1.02,1.89
7245,0.89,2.52
7246,0.16,2.1
7247,2.41,1.71
7248,1.97,1.12
7249,1.42,0.49
7250,1.16,2.46
7251,0.84,2.82
7252,1.99,0.84
7253,1.45,2.96
7254,0.18,1.87
7255,0.93,1.73
7256,2.08,2.57
7257,2.0,1.68
7258,0.48,1.42
7259,0.69,1.73
7260,0.96,2.76
7261,2.03,1.91
7262,2.09,3.02
7263,1.49,1.19
7264,0.71,1.93
7265,0.54,2.06
7266,1.7,2.93
7267,3.22,0.37
7268,1.44,2.02
7269,1.15,1.42
7270,2.66,2.54
7271,0.14,0.29
7272,1.33,1.82
7273,1.74,1.54
7274,1.84,1.64
7275,1.21,1.44
7276,1.5,0.91
7277,1.3,2.61
7278,0.99,0.81
7279,2.04,2.56
7280,2.58,1.29
7281,1.17,1.06
7282,1.39,1.97
7283,2.05,2.26
7284,0.78,2.69
7285,0.59,3.09
7286,2.52,2.24
7287,1.01,2.5
7288,0.8,0.87
7289,0.63,1.42
7290,2.74,2.12
7291,1.55,2.27
7292,0.63,1.09
7293,1.66,1.51
7294,1.82,2.32
7295,1.41,1.19
7296,2.03,1.49
7297,1.18,1.85
7298,1.94,2.46
7299,1.43,1.24
7300,2.3,1.48
7301,0.62,1.68
7302,2.08,1.95
7303,1.23,1.66
7304,1.21,2.11
7305,2.9,1.73
7306,2.31,0.95
7307,2.77,1.96
7308,4.18,2.76
7309,0.87,1.62
7310,1.28,1.22
7311,0.01,3.09
7312,1.39,3.14
7313,2.25,2.41
7314,1.05,2.28
7315,1.01,2.65
7316,2.94,1.74
7317,1.14,2.19
7318,1.18,3.23
7319,1.79,1.79
7320,1.68,2.02
7321,2.23,1.89
7322,3.52,2.81
7323,1.27,2.97
7324,1.51,1.56
7325,0.93,2.14
7326,1.31,1.45
7327,2.39,1.94
7328,2.11,2.23
7329,1.92,1.58
7330,0.08,2.79
7331,1.76,0.49
7332,1.42,0.73
7333,1.34,1.7
7334,1.03,0.89
7335,2.31,1.92
7336,0.97,1.21
7337,1.93,1.69
7338,0.54,1.76
7339,2.63,0.87
7340,2.55,1.5
7341,2.89,2.47
7342,1.02,2.67
7343,2.02,0.78
7344,0.99,1.3
7345,2.08,2.2
7346,0.01,2.32
7347,2.3,2.82
7348,0.76,1.37
7349,0.53,1.38
7350,1.55,2.33
7351,1.77,2.34
7352,2.6,1.14
7353,1.47,0.43
7354,1.67,2.78
7355,1.18,1.98
7356,2.4,1.99
7357,1.53,3.22
7358,2.01,0.41
7359,1.53,0.88
7360,0.93,1.97
7361,1.25,0.64
7362,0.95,0.4
7363,0.59,2.53
7364,1.94,1.45
7365,1.37,2.43
7366,1.84,1.47
7367,1.61,1.79
7368,3.06,1.12
7369,0.34,1.63
7370,0.62,1.12
7371,2.19,1.22
7372,1.39,2.3
7373,1.2,3.18
7374,0.3,1.62
7375,1.18,3.04
7376,1.08,1.13
7377,1.35,1.19
7378,2.57,3.03
7379,0.44,0.05
7380,1.77,1.58
7381,2.21,1.72
7382,3.16,1.41
7383,0.99,1.94
7384,1.06,0.77
7385,1.12,4.09
7386,0.8,0.88
7387,2.42,2.61
7388,2.84,2.62
7389,1.18,1.18
7390,1.37,0.99
7391,1.5,2.1
7392,1.97,1.54
7393,1.91,2.87
7394,1.16,2.59
7395,0.46,0.34
7396,1.53,3.73
7397,1.63,0.76
7398,1.36,1.22
7399,0.47,1.07
7400,1.76,2.5
7401,2.22,2.74
7402,3.28,1.9
7403,1.28,1.32
7404,1.28,0.37
7405,1.46,1.77
7406,1.98,1.21
7407,2.41,1.2
7408,2.33,2.23
7409,0.08,2.11
7410,1.42,2.68
7411,2.32,2.68
7412,2.5,2.62
7413,1.27,2.32
7414,1.74,2.44
7415,0.59,1.27
7416,1.02,0.82
7417,1.81,1.7
7418,3.03,4.15
7419,0.63,0.61
7420,1.17,2.81
7421,1.35,1.34
7422,1.86,1.69
7423,1.42,0.77
7424,1.83,1.6
7425,1.18,0.65
7426,1.28,0.14
7427,1.08,2.11
7428,2.56,1.63
7429,1.14,1.7
7430,2.6,1.24
7431,2.41,2.18
7432,2.66,1.82
7433,2.54,1.46
7434,2.42,2.68
7435,0.46,1.35
7436,0.14,2.4
7437,1.79,2.17
7438,2.06,0.52
7439,2.96,1.71
7440,0.98,2.6
7441,0.47,1.81
7442,1.65,1.67
7443,0.98,2.78
7444,1.52,2.04
7445,1.12,3.2
7446,1.95,2.77
7447,0.88,0.77
7448,1.83,1.77
7449,1.43,1.49
7450,1.33,1.85
7451,2.71,2.0
7452,0.74,2.38
7453,1.82,1.41
7454,1.41,1.33
7455,0.67,1.34
7456,0.37,2.99
7457,0.6,3.78
7458,0.75,1.02
7459,1.44,1.76
7460,2.13,2.1
7461,0.62,1.98
7462,2.74,0.61
7463,0.79,1.12
7464,0.73,1.76
7465,1.32,2.7
7466,1.36,0.49
7467,2.01,0.2
7468,1.31,3.44
7469,0.16,0.97
7470,2.31,1.0
7471,1.32,1.69
7472,2.27,1.14
7473,0.25,1.61
7474,1.47,0.69
7475,1.04,1.77
7476,1.91,0.48
7477,0.71,1.77
7478,0.82,1.56
7479,0.67,1.36
7480,2.06,1.45
7481,1.79,0.41
7482,1.93,1.52
7483,1.77,1.46
7484,1.29,1.61
7485,1.79,1.13
7486,1.99,1.61
7487,0.88,1.33
7488,0.67,2.84
7489,0.97,1.27
7490,1.5,0.42
7491,1.12,0.23
7492,1.0,1.15
7493,0.77,3.62
7494,1.46,1.62
7495,2.67,0.69
7496,1.74,1.22
7497,1.57,2.3
7498,0.99,2.77
7499,0.12,0.91
7500,3.24,1.02
7501,1.57,0.59
7502,0.73,2.11
7503,1.75,0.99
7504,0.64,1.79
7505,2.32,0.93
7506,0.97,1.24
7507,2.47,0.92
7508,1.16,2.7
7509,1.49,1.81
7510,2.29,1.22
7511,1.52,1.88
7512,2.4,0.47
7513,2.04,3.39
7514,1.77,1.05
7515,2.46,1.79
7516,2.13,0.05
7517,3.16,2.72
7518,1.86,1.45
7519,0.94,1.0
7520,2.04,1.41
7521,2.29,2.18
7522,1.87,0.99
7523,0.9,2.22
7524,1.54,1.46
7525,1.71,2.36
7526,1.17,2.08
7527,1.23,1.07
7528,1.64,1.69
7529,1.23,1.09
7530,0.95,1.13
7531,0.98,0.63
7532,1.33,2.36
7533,1.9,2.91
7534,1.93,0.6
7535,1.26,2.03
7536,2.02,2.02
7537,1.72,1.7
7538,1.3,0.76
7539,1.0,1.64
7540,2.33,1.69
7541,1.62,2.52
7542,1.46,2.07
7543,0.39,0.66
7544,1.02,1.82
7545,0.04,1.54
7546,1.54,2.41
7547,0.87,1.95
7548,1.97,2.37
7549,0.5,2.57
7550,0.48,1.64
7551,1.1,2.36
7552,1.75,2.58
7553,1.69,1.58
7554,1.07,1.92
7555,1.76,1.51
7556,0.88,2.6
7557,1.68,2.01
7558,1.32,2.39
7559,2.49,1.24
7560,1.91,1.46
7561,2.12,2.53
7562,0.57,1.96
7563,1.65,2.13
7564,1.12,1.9
7565,1.36,1.59
7566,1.98,1.88
7567,2.09,1.39
7568,0.9,0.47
7569,1.93,2.27
7570,0.92,1.31
7571,2.26,1.98
7572,1.87,0.55
7573,1.36,1.35
7574,0.15,2.4
7575,0.04,1.76
7576,2.99,2.16
7577,1.39,2.12
7578,1.06,2.71
7579,0.62,1.76
7580,1.98,1.41
7581,2.66,1.75
7582,1.46,1.75
7583,1.73,0.88
7584,0.62,0.72
7585,1.8,2.55
7586,1.03,2.67
7587,0.69,2.11
7588,1.47,1.71
7589,2.38,1.8
7590,1.1,1.99
7591,0.73,2.03
7592,0.41,1.66
7593,1.56,1.3
7594,0.08,2.34
7595,2.24,0.02
7596,0.79,0.9
7597,1.51,2.17
7598,1.94,0.82
7599,1.3,1.56
7600,2.27,0.98
7601,0.79,2.13
7602,1.52,1.85
7603,2.46,3.33
7604,2.68,1.64
7605,1.67,2.2
7606,1.35,1.74
7607,1.31,2.02
7608,1.87,0.68
7609,1.79,2.1
7610,1.37,0.94
7611,1.51,1.19
7612,2.24,2.48
7613,1.63,1.9
7614,0.92,1.44
7615,1.47,1.63
7616,1.54,1.29
7617,1.96,1.0
7618,1.43,1.64
7619,1.15,1.96
7620,2.53,1.21
7621,1.8,1.76
7622,1.99,1.22
7623,1.91,1.2
7624,1.78,1.29
7625,2.24,3.18
7626,2.82,3.13
7627,1.52,2.29
7628,0.53,1.92
7629,2.0,2.28
7630,1.86,1.9
7631,1.29,1.45
7632,0.73,1.43
7633,1.26,0.67
7634,1.01,0.08
7635,1.87,1.35
7636,1.22,1.69
7637,2.02,1.52
7638,1.84,2.61
7639,0.91,2.13
7640,0.6,1.6
7641,1.07,1.1
7642,1.4,2.91
7643,1.72,1.64
7644,2.12,1.84
7645,1.52,1.4
7646,1.53,0.73
7647,1.86,1.42
7648,2.77,1.21
7649,1.65,2.68
7650,1.31,2.12
7651,0.86,2.12
7652,1.37,3.52
7653,1.59,2.22
7654,2.62,1.94
7655,1.55,0.91
7656,2.01,2.17
7657,1.51,1.39
7658,1.4,2.33
7659,0.93,1.67
7660,1.71,1.34
7661,1.77,0.41
7662,0.22,0.89
7663,1.25,1.72
7664,2.39,0.86
7665,2.7,1.23
7666,2.17,1.5
7667,2.25,0.58
7668,1.06,1.77
7669,1.47,2.3
7670,1.43,0.8
7671,1.15,2.35
7672,1.78,1.7
7673,2.41,1.5
7674,2.3,0.95
7675,0.7,3.0
7676,1.87,2.04
7677,0.84,2.19
7678,1.42,2.46
7679,2.25,1.4
7680,0.91,0.88
7681,1.52,1.76
7682,2.06,2.92
7683,2.36,1.82
7684,0.88,1.57
7685,2.62,1.06
7686,1.86,2.21
7687,1.54,2.84
7688,1.6,2.3
7689,2.05,1.05
7690,1.72,1.45
7691,0.82,2.16
7692,0.87,2.87
7693,1.6,2.04
7694,2.21,1.75
7695,0.71,1.08
7696,2.03,2.32
7697,1.63,2.19
7698,0.66,1.73
7699,1.9,1.25
7700,1.1,2.33
7701,2.81,2.66
7702,1.51,1.15
7703,1.93,1.53
7704,2.41,0.15
7705,1.37,1.01
7706,0.19,1.65
7707,1.0,1.0
7708,2.47,1.7
7709,0.75,1.96
7710,2.59,1.05
7711,1.63,1.76
7712,0.19,0.69
7713,0.86,1.46
7714,2.12,1.77
7715,1.93,0.36
